file,m,seed,n,exp_type,mean_sparsity,min_sparsity,max_sparsity,rank,rank_ratio,sumD,rho_m,rho_r,slack_run,mean_resid,mean_sigma,mean_kappa,mean_leverage,tail_mass_001,tail_mass_005,tail_mass_010
n1024_m256_nonuniform_seed176.h5,256,176,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64778762616334,0.9986241704147005,0.9986241704147005,0.0013758295852994706,0.0452799650116378,0.0013758295852998503,1.4915880451070997,0.2500000000000001,0.01423257100589381,0.004273941171604557,0.0
n1024_m256_nonuniform_seed177.h5,256,177,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64163497826667,0.9986001366338542,0.9986001366338542,0.001399863366145837,0.045347566822236535,0.0013998633661463792,1.4846588761322355,0.25000000000000017,0.01502559785100801,0.004416908918758854,0.0
n1024_m256_nonuniform_seed178.h5,256,178,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6463456589554,0.9986185377302945,0.9986185377302945,0.0013814622697054801,0.045063421803327015,0.001381462269706073,1.4802957423580154,0.25000000000000017,0.015601782252435935,0.003969726419936001,0.0
n1024_m256_nonuniform_seed179.h5,256,179,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63993263134034,0.9985934868411732,0.9985934868411732,0.0014065131588267832,0.045355802629125246,0.0014065131588271494,1.4760257889625328,0.2500000000000001,0.016185962457635334,0.00363288097682268,0.0
n1024_m256_nonuniform_seed18.h5,256,18,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6443184821983,0.9986106190710871,0.9986106190710871,0.0013893809289129422,0.045281369446602986,0.001389380928913441,1.483541353921175,0.2500000000000001,0.015339371835467165,0.004097053613823439,0.0
n1024_m256_nonuniform_seed180.h5,256,180,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6456513417943,0.998615825553884,0.998615825553884,0.0013841744461160488,0.04501599325868646,0.0013841744461165078,1.4791764128082459,0.2500000000000001,0.01565997825892742,0.003556182061947642,0.0
n1024_m256_nonuniform_seed181.h5,256,181,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63727315120923,0.998583098246911,0.998583098246911,0.0014169017530889505,0.04541470011487016,0.0014169017530895492,1.4851071194838679,0.2500000000000001,0.015394875798554173,0.004017188803220431,0.0
n1024_m256_nonuniform_seed182.h5,256,182,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64588428571005,0.9986167354910549,0.9986167354910549,0.0013832645089451034,0.04567730702012084,0.001383264508945532,1.489302807257818,0.2500000000000001,0.014441843868832816,0.0038525147118727175,0.0
n1024_m256_nonuniform_seed183.h5,256,183,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64937066320272,0.9986303541531356,0.9986303541531356,0.0013696458468643868,0.04500502781537685,0.0013696458468648559,1.4820425974694285,0.25000000000000017,0.0147873569131093,0.0037806745654477346,0.0
n1024_m256_nonuniform_seed184.h5,256,184,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64180259757268,0.9986007913967683,0.9986007913967683,0.0013992086032317275,0.045483857477747226,0.0013992086032320907,1.4902528822655168,0.2500000000000001,0.014473460465311835,0.0038756769200139476,0.0
n1024_m256_nonuniform_seed185.h5,256,185,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64253895005095,0.9986036677736365,0.9986036677736365,0.0013963322263634836,0.04561649195647103,0.0013963322263638863,1.493556003967693,0.2500000000000001,0.015210330322467443,0.004034988948636648,0.0
n1024_m256_nonuniform_seed186.h5,256,186,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6469229714421,0.9986207928571957,0.9986207928571957,0.0013792071428042618,0.04521890267061978,0.001379207142804641,1.4898967972569352,0.2500000000000001,0.015248809833078159,0.004423309416360394,0.0
n1024_m256_nonuniform_seed187.h5,256,187,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64262883564516,0.9986040188892389,0.9986040188892389,0.001395981110761113,0.045263652233032074,0.0013959811107615721,1.4779169362453202,0.2500000000000001,0.01580501868156726,0.0036701546097428137,0.0
n1024_m256_nonuniform_seed188.h5,256,188,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64369085422368,0.9986081673993112,0.9986081673993112,0.0013918326006887582,0.04556168575289539,0.001391832600689046,1.4901488195724975,0.2500000000000001,0.014938297008973095,0.004116801257983523,0.0
n1024_m256_nonuniform_seed189.h5,256,189,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64138377782365,0.9985991553821236,0.9985991553821236,0.0014008446178763734,0.04580756814716196,0.0014008446178768957,1.4901592400326187,0.2500000000000001,0.014669173689819355,0.0037387315933245058,0.0
n1024_m256_nonuniform_seed19.h5,256,19,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64587294661033,0.9986166911976966,0.9986166911976966,0.001383308802303418,0.04546652204654239,0.0013833088023038705,1.497364226069736,0.2500000000000001,0.014825665529793829,0.004488212618348588,0.0
n1024_m256_nonuniform_seed190.h5,256,190,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6490917935007,0.9986292648183621,0.9986292648183621,0.0013707351816378832,0.04511041575078054,0.001370735181638435,1.49062850485633,0.2500000000000001,0.014518329891397693,0.004026928523317645,0.0
n1024_m256_nonuniform_seed191.h5,256,191,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63901130430168,0.9985898879074284,0.9985898879074284,0.0014101120925715804,0.04581228837865102,0.001410112092572158,1.49140544595328,0.25000000000000017,0.016139114832932518,0.004315806273076407,0.0
n1024_m256_nonuniform_seed192.h5,256,192,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63610309752403,0.9985785277247032,0.9985785277247032,0.0014214722752967646,0.04565787080821595,0.0014214722752970098,1.4677378921373496,0.25000000000000006,0.015499399289077686,0.003131740425187883,0.0
n1024_m256_nonuniform_seed193.h5,256,193,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64772728279058,0.9986239346984007,0.9986239346984007,0.001376065301599283,0.045111055332191737,0.0013760653015996336,1.4819061204905977,0.2500000000000001,0.015204348271996068,0.0038506557013983497,0.0
n1024_m256_nonuniform_seed194.h5,256,194,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63700710088597,0.9985820589878358,0.9985820589878358,0.0014179410121641922,0.0458737716274123,0.0014179410121646183,1.4905069560936088,0.2500000000000001,0.014932515669683871,0.003867186973868548,0.0
n1024_m256_nonuniform_seed195.h5,256,195,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64415157251642,0.9986099670801423,0.9986099670801423,0.001390032919857731,0.04546826367309098,0.0013900329198580869,1.4924436756284145,0.2500000000000001,0.014770004699489966,0.004272613452343725,0.0
n1024_m256_nonuniform_seed196.h5,256,196,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6449427180196,0.998613057492264,0.998613057492264,0.0013869425077359665,0.04545558297795436,0.0013869425077365292,1.4875825337401314,0.2500000000000001,0.014314903372438154,0.0038009359500963606,0.0
n1024_m256_nonuniform_seed197.h5,256,197,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64469663685304,0.9986120962377072,0.9986120962377072,0.001387903762292808,0.0453734034139834,0.0013879037622932606,1.4884974427911204,0.2500000000000001,0.014389058626697985,0.0040623638638520925,0.0
n1024_m256_nonuniform_seed198.h5,256,198,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63967842853162,0.9985924938614517,0.9985924938614517,0.0014075061385483423,0.04542383947629116,0.0014075061385487575,1.4819856362635144,0.2500000000000001,0.01678315865026627,0.004110548635831974,0.0
n1024_m256_nonuniform_seed199.h5,256,199,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63887782971142,0.9985893665223102,0.9985893665223102,0.001410633477689771,0.045503833191033495,0.0014106334776902015,1.474867647417278,0.2500000000000001,0.01573303344572257,0.0035857069672974424,0.0
n1024_m256_nonuniform_seed2.h5,256,2,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64127302807174,0.9985987227659052,0.9985987227659052,0.0014012772340947777,0.045329149381312904,0.0014012772340952627,1.4802619918536435,0.2500000000000001,0.015629769865021424,0.003793235901161217,0.0
n1024_m256_nonuniform_seed20.h5,256,20,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64063300704584,0.9985962226837728,0.9985962226837728,0.001403777316227206,0.04549343888657696,0.0014037773162276289,1.4844959784006364,0.2500000000000001,0.015341416564705267,0.004087500842044573,0.0
n1024_m256_nonuniform_seed200.h5,256,200,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6386952058965,0.9985886531480332,0.9985886531480332,0.001411346851966755,0.0455738266823255,0.0014113468519672075,1.476078868511953,0.2500000000000001,0.01602872110820222,0.0033108987758051255,0.0
n1024_m256_nonuniform_seed201.h5,256,201,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6410352155508,0.9985977938107453,0.9985977938107453,0.0014022061892546844,0.04541177561253736,0.0014022061892550507,1.4919841607888158,0.2500000000000001,0.01566518264593936,0.004797207756212429,0.0
n1024_m256_nonuniform_seed202.h5,256,202,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63719404338917,0.998582789231989,0.998582789231989,0.0014172107680110457,0.04577007069590774,0.0014172107680114445,1.4771038430334797,0.2500000000000001,0.015168085258330997,0.0034193905543943165,0.0
n1024_m256_nonuniform_seed203.h5,256,203,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64653302180523,0.9986192696164267,0.9986192696164267,0.0013807303835733364,0.04549551285913957,0.0013807303835739419,1.4960996537613294,0.25000000000000017,0.014060128270404454,0.004423782098618535,0.0
n1024_m256_nonuniform_seed204.h5,256,204,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6401136041095,0.9985941937660527,0.9985941937660527,0.00140580623394726,0.04538542750140035,0.0014058062339476738,1.4795603328269988,0.2500000000000001,0.016363795020878313,0.0039694838740150385,0.0
n1024_m256_nonuniform_seed205.h5,256,205,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6423309387901,0.9986028552296489,0.9986028552296489,0.001397144770351133,0.04501880457277437,0.0013971447703513423,1.4756960727489703,0.25000000000000006,0.015926121895789895,0.0037512973682072544,0.0
n1024_m256_nonuniform_seed206.h5,256,206,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.645043817829,0.9986134524133945,0.9986134524133945,0.0013865475866055021,0.044972353204725146,0.001386547586605852,1.4745710977470017,0.2500000000000001,0.01696419890365258,0.0033336757442153082,0.0
n1024_m256_nonuniform_seed207.h5,256,207,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64951601687062,0.9986309219409009,0.9986309219409009,0.001369078059099138,0.044958477289363044,0.0013690780590996873,1.4832035197186628,0.2500000000000001,0.015512541575693815,0.00406435330675272,0.0
n1024_m256_nonuniform_seed208.h5,256,208,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64102623288636,0.9985977587222123,0.9985977587222123,0.0014022412777876525,0.045661824203452106,0.0014022412777881022,1.4905704228090983,0.2500000000000001,0.015431068628792125,0.004069735015670893,0.0
n1024_m256_nonuniform_seed209.h5,256,209,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63892529600707,0.9985895519375276,0.9985895519375276,0.0014104480624723692,0.04555335722695055,0.0014104480624727628,1.4754886563348686,0.2500000000000001,0.015952791987139683,0.003441246439156877,0.0
n1024_m256_nonuniform_seed21.h5,256,21,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63522664744232,0.9985751040915716,0.9985751040915716,0.0014248959084284252,0.04558753355058523,0.0014248959084288862,1.483611591384826,0.2500000000000001,0.015440564930569726,0.004292028728822672,1.2399588236014313e-06
n1024_m256_nonuniform_seed210.h5,256,210,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64087647388806,0.9985971737261252,0.9985971737261252,0.0014028262738747799,0.04552826725019042,0.0014028262738754473,1.4877350905902096,0.25000000000000017,0.015337751414280272,0.004191328205371957,0.0
n1024_m256_nonuniform_seed211.h5,256,211,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63113759022963,0.9985591312118345,0.9985591312118345,0.0014408687881655169,0.04588031368821322,0.0014408687881660616,1.479138933985685,0.2500000000000001,0.017401781165941464,0.003970978382292441,0.0
n1024_m256_nonuniform_seed212.h5,256,212,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64455286551674,0.9986115346309248,0.9986115346309248,0.0013884653690752202,0.04542764065247799,0.0013884653690755552,1.4837775505954867,0.2500000000000001,0.014558038924026621,0.003875049390829239,0.0
n1024_m256_nonuniform_seed213.h5,256,213,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64472892851336,0.9986122223770053,0.9986122223770053,0.0013877776229946903,0.045205266383086806,0.001387777622995165,1.4847722392724136,0.2500000000000001,0.014774047048788538,0.0039840951976216,0.0
n1024_m256_nonuniform_seed214.h5,256,214,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6463629931095,0.998618605441834,0.998618605441834,0.0013813945581659937,0.04552136527904946,0.0013813945581664178,1.490088295385863,0.2500000000000001,0.014689398207014405,0.003833638346135845,0.0
n1024_m256_nonuniform_seed215.h5,256,215,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64551586772723,0.9986152963583095,0.9986152963583095,0.0013847036416905212,0.04525588035690061,0.0013847036416910084,1.4800798964337687,0.2500000000000001,0.01547819996492818,0.0037010996389260646,0.0
n1024_m256_nonuniform_seed216.h5,256,216,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64340372181323,0.9986070457883329,0.9986070457883329,0.0013929542116670746,0.04524138143474953,0.0013929542116676256,1.4790956814222882,0.2500000000000001,0.015750359838423354,0.0036384309108125745,0.0
n1024_m256_nonuniform_seed217.h5,256,217,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64195614197524,0.9986013911795908,0.9986013911795908,0.0013986088204092084,0.0455117169367955,0.0013986088204096532,1.47812640024145,0.2500000000000001,0.014374949145416977,0.0036071147266149807,0.0
n1024_m256_nonuniform_seed218.h5,256,218,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6328322879126,0.9985657511246586,0.9985657511246586,0.0014342488753413818,0.04563409621126251,0.0014342488753418122,1.4891803233213468,0.2500000000000001,0.0158699042718638,0.004484079248747858,2.8596726554996553e-06
n1024_m256_nonuniform_seed219.h5,256,219,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64460590988165,0.9986117418354752,0.9986117418354752,0.0013882581645248138,0.04512743224471594,0.0013882581645252789,1.476601817656219,0.2500000000000001,0.01574213722056636,0.003646294140832716,0.0
n1024_m256_nonuniform_seed22.h5,256,22,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64274461158493,0.9986044711390036,0.9986044711390036,0.0013955288609963645,0.04553325054768991,0.0013955288609968704,1.4872285329191028,0.2500000000000001,0.015789306328143154,0.004125817197787781,0.0
n1024_m256_nonuniform_seed220.h5,256,220,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63841376175696,0.9985875537568631,0.9985875537568631,0.0014124462431368556,0.045315257910191795,0.0014124462431373975,1.473242306196141,0.2500000000000001,0.014966361422388299,0.004200603263696952,0.0
n1024_m256_nonuniform_seed221.h5,256,221,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6386508975993,0.9985884800687472,0.9985884800687472,0.0014115199312527693,0.04533654867126924,0.001411519931253025,1.4802509292950001,0.25000000000000006,0.015076026352963096,0.003983430637260005,0.0
n1024_m256_nonuniform_seed222.h5,256,222,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6450652000931,0.9986135359378636,0.9986135359378636,0.0013864640621363833,0.045243638680461294,0.001386464062136887,1.4830543173454502,0.2500000000000001,0.015446698262582267,0.0039541133470183554,0.0
n1024_m256_nonuniform_seed223.h5,256,223,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6461036880064,0.998617592531275,0.998617592531275,0.0013824074687249777,0.04513134035129183,0.0013824074687253738,1.4844288769407379,0.2500000000000001,0.015200964747640502,0.0043286265648714625,0.0
n1024_m256_nonuniform_seed224.h5,256,224,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6414527600282,0.9985994248438601,0.9985994248438601,0.0014005751561398938,0.04540961279827652,0.0014005751561404006,1.4909504079542444,0.2500000000000001,0.014694244035368197,0.004347331433733075,0.0
n1024_m256_nonuniform_seed225.h5,256,225,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6424829857715,0.9986034491631699,0.9986034491631699,0.0013965508368301016,0.04533186828255606,0.0013965508368307697,1.4771711432901915,0.25000000000000017,0.015745199548623558,0.003542203299426785,0.0
n1024_m256_nonuniform_seed226.h5,256,226,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63279180369864,0.9985655929831978,0.9985655929831978,0.0014344070168021972,0.04572431611273758,0.0014344070168026662,1.4831034666109066,0.2500000000000001,0.015968202913560277,0.003659041684937899,0.0
n1024_m256_nonuniform_seed227.h5,256,227,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.63909065863118,0.998590197885278,0.998590197885278,0.0014098021147219697,0.04519261190743192,0.0014098021147225621,1.4868800982031949,0.2500000000000001,0.015805387852693937,0.004298514659661185,0.0
n1024_m256_nonuniform_seed228.h5,256,228,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64166172863042,0.9986002411274626,0.9986002411274626,0.0013997588725374044,0.04555407574625419,0.0013997588725378582,1.4810164678744018,0.2500000000000001,0.015188821413587551,0.0034779646286811064,0.0
n1024_m256_nonuniform_seed229.h5,256,229,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64364908792777,0.9986080042497179,0.9986080042497179,0.001391995750282149,0.04518850039367824,0.0013919957502825815,1.4832805125313595,0.2500000000000001,0.015287384599131586,0.0038980775462662356,0.0
n1024_m256_nonuniform_seed23.h5,256,23,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6433687890385,0.9986069093321817,0.9986069093321817,0.001393090667818342,0.045524002560366,0.0013930906678187981,1.486502722453445,0.25000000000000017,0.014859920587518111,0.003922905046562364,0.0
n1024_m256_nonuniform_seed230.h5,256,230,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64173179946374,0.9986005148416552,0.9986005148416552,0.0013994851583447598,0.04529623997735699,0.0013994851583451178,1.4840187335802857,0.2500000000000001,0.015352363754301109,0.0037785961763198697,0.0
n1024_m256_nonuniform_seed231.h5,256,231,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64391506636457,0.9986090432279866,0.9986090432279866,0.0013909567720133964,0.04532547958423578,0.0013909567720138238,1.4885579862173095,0.2500000000000001,0.014700431620069513,0.004301046209416538,0.0
n1024_m256_nonuniform_seed232.h5,256,232,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6329725527321,0.9985662990341098,0.9985662990341098,0.0014337009658902389,0.046154157491187744,0.0014337009658908029,1.4839414559866533,0.2500000000000001,0.014900663959621323,0.00394060710999528,0.0
n1024_m256_nonuniform_seed233.h5,256,233,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64886979888252,0.9986283976518848,0.9986283976518848,0.0013716023481151751,0.045143839990096794,0.0013716023481156077,1.4927545197171062,0.2500000000000001,0.014722035697155357,0.004321710090451309,0.0
n1024_m256_nonuniform_seed234.h5,256,234,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64541118616762,0.9986148874459673,0.9986148874459673,0.0013851125540327303,0.04541173570270104,0.0013851125540330054,1.4852008071336493,0.2500000000000001,0.014664612023764494,0.003753505078293344,0.0
n1024_m256_nonuniform_seed235.h5,256,235,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64298680562933,0.9986054172094896,0.9986054172094896,0.0013945827905104125,0.045155575137905864,0.0013945827905110248,1.4895207782920086,0.2500000000000001,0.0156873734199193,0.004839171495312814,0.0
n1024_m256_nonuniform_seed236.h5,256,236,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64161779731512,0.9986000695207622,0.9986000695207622,0.0013999304792378098,0.04553562010363272,0.001399930479238133,1.482152337239427,0.2500000000000001,0.014949541338311285,0.0037296408654610195,0.0
n1024_m256_nonuniform_seed237.h5,256,237,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64102921033918,0.9985977703528874,0.9985977703528874,0.0014022296471125628,0.04561308847624208,0.00140222964711302,1.4877746004985823,0.2500000000000001,0.014886311064590306,0.004183573971285345,0.0
n1024_m256_nonuniform_seed238.h5,256,238,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6417630421638,0.9986006368834524,0.9986006368834524,0.0013993631165476472,0.04525164378135001,0.0013993631165481748,1.4788474065050956,0.2500000000000001,0.015875692074691763,0.0037881768600823585,0.0
n1024_m256_nonuniform_seed239.h5,256,239,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64331696102454,0.9986067068790021,0.9986067068790021,0.001393293120997896,0.0453251152337937,0.0013932931209983917,1.4814146336101504,0.2500000000000001,0.014972980175751424,0.003884461762619731,0.0
n1024_m256_nonuniform_seed24.h5,256,24,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6426458742062,0.998604085446118,0.998604085446118,0.001395914553881994,0.04499819239170725,0.0013959145538824577,1.483134572893808,0.2500000000000001,0.015911808896069007,0.0042888736253868295,0.0
n1024_m256_nonuniform_seed240.h5,256,240,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.65399812681426,0.9986484301828682,0.9986484301828682,0.0013515698171318036,0.04456164926411852,0.0013515698171320519,1.481731794114862,0.25000000000000006,0.014954451597689301,0.0040721812812102385,0.0
n1024_m256_nonuniform_seed241.h5,256,241,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6404830444808,0.9985956368925031,0.9985956368925031,0.0014043631074969198,0.04554566672298755,0.0014043631074974773,1.4942861967240981,0.25000000000000017,0.015002739259150726,0.0047096182230337725,0.0
n1024_m256_nonuniform_seed242.h5,256,242,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6366907406482,0.998580823205657,0.998580823205657,0.0014191767943430023,0.04545205531164268,0.0014191767943435598,1.4908427298687719,0.2500000000000001,0.015160692920263645,0.004536547753018551,0.0
n1024_m256_nonuniform_seed243.h5,256,243,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6432683805324,0.9986065171114547,0.9986065171114547,0.0013934828885453499,0.045267452911709825,0.0013934828885457235,1.4922616988848219,0.2500000000000001,0.015567180482624964,0.00451329820961125,0.0
n1024_m256_nonuniform_seed244.h5,256,244,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64686005032854,0.9986205470715959,0.9986205470715959,0.0013794529284041346,0.04536084031974438,0.0013794529284045693,1.4916108159913155,0.2500000000000001,0.014847533646842211,0.00430068866902561,0.0
n1024_m256_nonuniform_seed245.h5,256,245,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64510901051108,0.9986137070723089,0.9986137070723089,0.0013862929276911018,0.04513771221220765,0.0013862929276914895,1.4858126170420995,0.2500000000000001,0.014654589233716604,0.004083540109059269,0.0
n1024_m256_nonuniform_seed246.h5,256,246,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64312724884076,0.9986059658157842,0.9986059658157842,0.0013940341842157977,0.04503126111707109,0.0013940341842161401,1.472001795985745,0.2500000000000001,0.015976565699365796,0.0035044312823051377,0.0
n1024_m256_nonuniform_seed247.h5,256,247,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6444932843442,0.9986113018919696,0.9986113018919696,0.0013886981080304395,0.04511988316158512,0.0013886981080308586,1.4715026937103286,0.2500000000000001,0.016059931973047312,0.0033644500244461176,0.0
n1024_m256_nonuniform_seed248.h5,256,248,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64949345737114,0.998630833817856,0.998630833817856,0.0013691661821439993,0.04548017329504606,0.001369166182144555,1.4930008606488987,0.2500000000000001,0.013750479323716858,0.004149278617952532,0.0
n1024_m256_nonuniform_seed249.h5,256,249,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6380754103884,0.9985862320718297,0.9985862320718297,0.001413767928170273,0.045501709916417186,0.001413767928170699,1.4687835558628355,0.2500000000000001,0.015497863891548481,0.003396543232851131,0.0
n1024_m256_nonuniform_seed25.h5,256,25,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.6440688535804,0.9986096439592984,0.9986096439592984,0.0013903560407015902,0.04516109153552084,0.0013903560407018752,1.4831526534201285,0.25000000000000006,0.015392896219869265,0.0041777991741552235,0.0
n1024_m256_nonuniform_seed250.h5,256,250,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64687575671996,0.9986206084246874,0.9986206084246874,0.0013793915753126385,0.045539205208871364,0.0013793915753131543,1.4942813780700481,0.2500000000000001,0.014566666375480975,0.003957184968851234,0.0
n1024_m256_nonuniform_seed251.h5,256,251,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64372613700107,0.9986083052226604,0.9986083052226604,0.0013916947773395805,0.04557466061644447,0.0013916947773400519,1.493490171734077,0.2500000000000001,0.014664122499839099,0.004502104931061743,0.0
n1024_m256_nonuniform_seed252.h5,256,252,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64325131630176,0.9986064504543037,0.9986064504543037,0.0013935495456962599,0.045291193853302394,0.0013935495456968167,1.4932941343403505,0.25000000000000017,0.015398022941839598,0.0043819856215111756,0.0
n1024_m256_nonuniform_seed253.h5,256,253,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64521298889304,0.9986141132378634,0.9986141132378634,0.001385886762136579,0.04529696561259689,0.0013858867621370631,1.4933130417727036,0.2500000000000001,0.014489807037415583,0.004684871867955986,0.0
n1024_m256_nonuniform_seed254.h5,256,254,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64118576164765,0.9985983818814361,0.9985983818814361,0.0014016181185638743,0.04572088013483135,0.0014016181185644513,1.4905791927484158,0.25000000000000017,0.014556261182807288,0.004147259937239354,0.0
n1024_m256_nonuniform_seed255.h5,256,255,1024,linear_nonuniform,0.49951171875,0.0,0.9990234375,256,1.0,255.64045890088892,0.9985955425815973,0.9985955425815973,0.0014044574184026715,0.045508388522892594,0.0014044574184032628,1.484222963894952,0.2500000000000001,0.015634045595683477,0.0037838125912424553,0.0
