file,m,s,seed,n,rank,rank_ratio,sumD,rho_m,rho_r,slack_run,mean_resid,mean_sigma,mean_kappa,mean_leverage,tail_mass_001,tail_mass_005,tail_mass_010
n1024_m432_s0.323265_seed1.h5,432,0.32326530612244897,1,1024,432,1.0,431.83774165688374,0.9996244019835272,0.9996244019835272,0.0003755980164728001,0.02138850763691682,0.0003755980164737964,1.1196515079346023,0.4218750000000004,0.0,0.0,0.0
n1024_m432_s0.343469_seed0.h5,432,0.34346938775510205,0,1024,432,1.0,431.8226996145386,0.9995895824410616,0.9995895824410616,0.00041041755893844734,0.022610790126528477,0.0004104175589392051,1.131731755300532,0.42187500000000033,0.0,0.0,0.0
n1024_m432_s0.343469_seed1.h5,432,0.34346938775510205,1,1024,432,1.0,431.8222282216302,0.9995884912537737,0.9995884912537737,0.00041150874622630784,0.022620020313757865,0.00041150874622734857,1.1315884278822936,0.42187500000000044,0.0,0.0,0.0
n1024_m432_s0.363673_seed0.h5,432,0.3636734693877551,0,1024,432,1.0,431.80444744430133,0.9995473320469939,0.9995473320469939,0.00045266795300613616,0.02405234190642279,0.00045266795300702943,1.1459656585051725,0.42187500000000033,0.0,0.0,0.0
n1024_m432_s0.363673_seed1.h5,432,0.3636734693877551,1,1024,432,1.0,431.80018882243894,0.999537474126016,0.999537474126016,0.0004625258739839877,0.02428916543407171,0.0004625258739848198,1.1464222704585043,0.42187500000000033,0.0,0.0,0.0
n1024_m432_s0.383878_seed0.h5,432,0.38387755102040816,0,1024,432,1.0,431.777529940533,0.999485023010493,0.999485023010493,0.0005149769895069767,0.026010189409261093,0.0005149769895077145,1.1624171775163985,0.42187500000000033,0.0,0.0,0.0
n1024_m432_s0.383878_seed1.h5,432,0.38387755102040816,1,1024,432,1.0,431.7745547112427,0.9994781359056544,0.9994781359056544,0.0005218640943456254,0.026151788260523372,0.0005218640943464785,1.1625336732705382,0.42187500000000033,0.0,0.0,0.0
n1024_m432_s0.404082_seed0.h5,432,0.4040816326530612,0,1024,432,1.0,431.7315658607695,0.9993786246777071,0.9993786246777071,0.0006213753222928942,0.02909035478851892,0.0006213753222936873,1.1832578578975945,0.42187500000000033,0.0,0.0,0.0
n1024_m432_s0.404082_seed1.h5,432,0.4040816326530612,1,1024,432,1.0,431.73488942850963,0.9993863181215501,0.9993863181215501,0.000613681878449901,0.028882008328107295,0.0006136818784507139,1.182997244788322,0.42187500000000033,0.0,0.0,0.0
n1024_m432_s0.424286_seed0.h5,432,0.42428571428571427,0,1024,432,1.0,431.4301460683346,0.9986808936767004,0.9986808936767004,0.0013191063232995681,0.05021860658467845,0.00131910632329998,1.5716785934693707,0.42187500000000017,0.005179483942356926,0.0,0.0
n1024_m432_s0.424286_seed1.h5,432,0.42428571428571427,1,1024,432,1.0,431.4769858948421,0.9987893192010233,0.9987893192010233,0.0012106807989766821,0.04887625424890248,0.0012106807989772069,1.5824746178862594,0.4218750000000002,0.0038255669279706837,0.0,0.0
n1024_m432_s0.444490_seed0.h5,432,0.44448979591836735,0,1024,432,1.0,431.49622788093984,0.9988338608355088,0.9988338608355088,0.0011661391644911534,0.05139968082917449,0.001166139164491483,1.680516166722618,0.42187500000000017,0.004084628981794204,0.004036601172899385,0.0
n1024_m432_s0.444490_seed1.h5,432,0.44448979591836735,1,1024,432,1.0,431.5105953309976,0.9988671188217537,0.9988671188217537,0.001132881178246281,0.05076540465893771,0.00113288117824667,1.6812670727982906,0.4218750000000002,0.004130350936423083,0.00403634940391608,0.0
n1024_m432_s0.464694_seed0.h5,432,0.4646938775510204,0,1024,432,1.0,431.4980074055493,0.9988379801054381,0.9988379801054381,0.0011620198945618831,0.05404451136363398,0.0011620198945621906,1.7586166915204202,0.4218750000000001,0.004196209265488562,0.004196209265488562,0.0
n1024_m432_s0.464694_seed1.h5,432,0.4646938775510204,1,1024,432,1.0,431.5037079777976,0.9988511758745315,0.9988511758745315,0.0011488241254684617,0.05366430611772026,0.0011488241254688507,1.7592579486608073,0.4218750000000001,0.0042109457038385645,0.0042109457038385645,0.0
n1024_m432_s0.484898_seed0.h5,432,0.48489795918367345,0,1024,432,1.0,431.46653538849205,0.998765128214102,0.998765128214102,0.001234871785897984,0.05690648499460307,0.0012348717858984214,1.821559749033495,0.42187500000000017,0.0040467245288879974,0.0040467245288879974,0.0
n1024_m432_s0.484898_seed1.h5,432,0.48489795918367345,1,1024,432,1.0,431.4632196567254,0.9987574529090866,0.9987574529090866,0.0012425470909134262,0.057062205035966776,0.0012425470909137874,1.8216818204963217,0.4218750000000002,0.004054316634461856,0.004054316634461856,0.0
n1024_m432_s0.505102_seed0.h5,432,0.5051020408163265,0,1024,432,1.0,431.4383928505704,0.9986999834503943,0.9986999834503943,0.0013000165496056537,0.05940003513807879,0.001300016549605884,1.8716988115439421,0.4218750000000001,0.0038932621130613083,0.0038932621130613083,0.0
n1024_m432_s0.505102_seed1.h5,432,0.5051020408163265,1,1024,432,1.0,431.4379828667734,0.9986990344138272,0.9986990344138272,0.0013009655861727643,0.059435783800492775,0.0013009655861730947,1.8717340956430943,0.42187500000000017,0.003902505407671023,0.003902505407671023,0.0
n1024_m432_s0.525306_seed0.h5,432,0.5253061224489796,0,1024,432,1.0,431.41427375841886,0.9986441522185622,0.9986441522185622,0.0013558477814378245,0.06155544402204907,0.0013558477814383223,1.9114028800940779,0.4218750000000002,0.003787086919774109,0.003787086919774109,0.0
n1024_m432_s0.525306_seed1.h5,432,0.5253061224489796,1,1024,432,1.0,431.4184741828358,0.9986538754232309,0.9986538754232309,0.001346124576769081,0.061371375878978236,0.0013461245767694562,1.9113123910470688,0.42187500000000017,0.003774275834236222,0.003774275834236222,0.0
n1024_m432_s0.545510_seed0.h5,432,0.5455102040816326,0,1024,432,1.0,431.40265040518716,0.9986172463083036,0.9986172463083036,0.0013827536916963812,0.06287736383988325,0.0013827536916967414,1.9428191652213853,0.42187500000000017,0.003707209863631214,0.003707209863631214,0.0033958861497281573
n1024_m432_s0.545510_seed1.h5,432,0.5455102040816326,1,1024,432,1.0,431.4073546282016,0.9986281357134296,0.9986281357134296,0.0013718642865704345,0.06261531909665759,0.0013718642865708146,1.9430036243788587,0.42187500000000017,0.003699339302939622,0.003699339302939622,0.0032285047281935225
n1024_m432_s0.565714_seed0.h5,432,0.5657142857142857,0,1024,432,1.0,431.3925968273543,0.9985939741373941,0.9985939741373941,0.001406025862605853,0.06409032061260517,0.0014060258626062948,1.9681671630945794,0.4218750000000002,0.003653029397514789,0.003653029397514789,0.0035031587623378557
n1024_m432_s0.565714_seed1.h5,432,0.5657142857142857,1,1024,432,1.0,431.4002551273443,0.9986117016836673,0.9986117016836673,0.0013882983163326923,0.06358581185072427,0.001388298316333162,1.968050052626492,0.4218750000000002,0.00363672780797409,0.00363672780797409,0.0035298386804434485
n1024_m432_s0.585918_seed0.h5,432,0.5859183673469388,0,1024,432,1.0,431.3884191410616,0.9985843035672722,0.9985843035672722,0.0014156964327277644,0.0647471895269892,0.0014156964327281768,1.9883913799508717,0.4218750000000001,0.003621853672790567,0.003621853672790567,0.003550482639794376
n1024_m432_s0.585918_seed1.h5,432,0.5859183673469388,1,1024,432,1.0,431.39297945518047,0.9985948598499548,0.9985948598499548,0.0014051401500452254,0.06450246852027526,0.0014051401500455453,1.9882336964674265,0.4218750000000001,0.0036061839039913863,0.003595303727440283,0.003453662559634846
n1024_m432_s0.606122_seed0.h5,432,0.6061224489795918,0,1024,432,1.0,431.37903045816347,0.9985625705050081,0.9985625705050081,0.0014374294949919264,0.06576875136683466,0.0014374294949923761,2.0048153682627503,0.42187500000000017,0.003612695266066953,0.003612695266066953,0.003508580373717215
n1024_m432_s0.606122_seed1.h5,432,0.6061224489795918,1,1024,432,1.0,431.38401941629127,0.9985741190191928,0.9985741190191928,0.0014258809808072037,0.06558062958945617,0.001425880980807741,2.0045994642288387,0.4218750000000002,0.0035898388385401667,0.0035898388385401667,0.003420210252382744
n1024_m432_s0.626327_seed0.h5,432,0.6263265306122449,0,1024,432,1.0,431.37344728270546,0.9985496464877441,0.9985496464877441,0.0014503535122558642,0.06657289109884479,0.0014503535122562844,2.0182928371110727,0.4218750000000002,0.00359973245831633,0.00359973245831633,0.0034779179110357005
n1024_m432_s0.626327_seed1.h5,432,0.6263265306122449,1,1024,432,1.0,431.37292254017666,0.9985484318059645,0.9985484318059645,0.0014515681940354686,0.06677027089934076,0.0014515681940359764,2.0178593661951636,0.4218750000000002,0.0035937484503242413,0.0035743664502362687,0.0033222418988373133
n1024_m432_s0.646531_seed0.h5,432,0.6465306122448979,0,1024,432,1.0,431.3623928965535,0.9985240576309109,0.9985240576309109,0.0014759423690891005,0.0676862954724681,0.001475942369089549,2.0290807391705235,0.42187500000000017,0.0036148075920425958,0.003596863682827553,0.0033730878410646475
n1024_m432_s0.646531_seed1.h5,432,0.6465306122448979,1,1024,432,1.0,431.3693678106647,0.9985402032654276,0.9985402032654276,0.001459796734572416,0.06748070354260247,0.001459796734572925,2.0290902453579798,0.4218750000000002,0.003613424211529514,0.0035843971334272706,0.0032523216208286965
n1024_m432_s0.666735_seed0.h5,432,0.666734693877551,0,1024,432,1.0,431.3493485148065,0.9984938623027928,0.9984938623027928,0.0015061376972071994,0.06895759354167083,0.0015061376972077282,2.0382618365933975,0.4218750000000002,0.003656045148907882,0.0036283170115285397,0.0032549562687501457
n1024_m432_s0.666735_seed1.h5,432,0.666734693877551,1,1024,432,1.0,431.3660709238611,0.9985325715830119,0.9985325715830119,0.0014674284169881036,0.06896449510783133,0.001467428416988679,2.0383885611664305,0.4218750000000002,0.0035750489845270575,0.0034617235244725425,0.0025849621184036325
n1024_m432_s0.686939_seed0.h5,432,0.6869387755102041,0,1024,432,1.0,431.33556177676655,0.99846194855733,0.99846194855733,0.001538051442670052,0.07027760984659485,0.0015380514426705087,2.0463860283386257,0.4218750000000002,0.0036967214585310803,0.0036152725416125444,0.0032370855769378267
n1024_m432_s0.686939_seed1.h5,432,0.6869387755102041,1,1024,432,1.0,431.3578546533827,0.9985135524383858,0.9985135524383858,0.0014864475616142014,0.06995170908143906,0.0014864475616145957,2.0461338247968937,0.42187500000000017,0.003654839161411889,0.0034442426378095423,0.002398527663242141
n1024_m432_s0.707143_seed0.h5,432,0.7071428571428571,0,1024,432,1.0,431.31851826328784,0.998422495979833,0.998422495979833,0.0015775040201669865,0.07206706003351017,0.0015775040201674874,2.053154494704023,0.4218750000000002,0.003725878282239575,0.003577751258842352,0.002937246555564212
n1024_m432_s0.707143_seed1.h5,432,0.7071428571428571,1,1024,432,1.0,431.4742982604075,0.9987830978250174,0.9987830978250174,0.0012169021749826037,0.07197268470376306,0.00121690217498316,2.0661309091919446,0.4218750000000003,0.0,0.0,0.0
n1024_m432_s0.727347_seed0.h5,432,0.7273469387755102,0,1024,432,1.0,431.36740396893583,0.9985356573354996,0.9985356573354996,0.001464342664500351,0.08194925261399622,0.0014643426645008766,2.1412319777588555,0.4218750000000002,0.0,0.0,0.0
n1024_m432_s0.727347_seed1.h5,432,0.7273469387755102,1,1024,432,1.0,431.37488854373805,0.9985529827401344,0.9985529827401344,0.001447017259865624,0.08136300330091473,0.0014470172598662107,2.1386473034363336,0.4218750000000002,0.0,0.0,0.0
n1024_m432_s0.747551_seed0.h5,432,0.7475510204081632,0,1024,432,1.0,431.24232315598056,0.9982461184166217,0.9982461184166217,0.0017538815833783028,0.09585535665270406,0.0017538815833789412,2.293061683026393,0.4218750000000002,0.0,0.0,0.0
n1024_m432_s0.747551_seed1.h5,432,0.7475510204081632,1,1024,432,1.0,431.25452612224035,0.9982743660237046,0.9982743660237046,0.0017256339762954376,0.09410989182611969,0.0017256339762960044,2.2688792330769316,0.4218750000000002,0.0,0.0,0.0
n1024_m432_s0.767755_seed0.h5,432,0.7677551020408163,0,1024,432,1.0,431.2236126079224,0.9982028069627833,0.9982028069627833,0.0017971930372167044,0.1038545029869239,0.001797193037217382,2.453817281120418,0.42187500000000033,0.0,0.0,0.0
n1024_m432_s0.767755_seed1.h5,432,0.7677551020408163,1,1024,432,1.0,431.2172831429634,0.9981881554235265,0.9981881554235265,0.0018118445764735425,0.10428824578348482,0.0018118445764743773,2.4535241861018515,0.42187500000000033,0.0,0.0,0.0
n1024_m432_s0.787959_seed0.h5,432,0.7879591836734694,0,1024,432,1.0,431.1642746203579,0.9980654505100878,0.9980654505100878,0.0019345494899122295,0.11229906241525411,0.0019345494899131637,2.5574181942925645,0.4218750000000004,0.0,0.0,0.0
n1024_m432_s0.787959_seed1.h5,432,0.7879591836734694,1,1024,432,1.0,431.1604096395895,0.998056503795346,0.998056503795346,0.0019434962046539495,0.11280572200428964,0.0019434962046547173,2.5628772657425283,0.42187500000000033,0.0,0.0,0.0
n1024_m432_s0.808163_seed0.h5,432,0.8081632653061224,0,1024,432,1.0,431.0991643667221,0.9979147323303752,0.9979147323303752,0.002085267669624802,0.11947983219990019,0.002085267669625576,2.620183262784071,0.42187500000000033,0.0,0.0,0.0
n1024_m432_s0.808163_seed1.h5,432,0.8081632653061224,1,1024,432,1.0,431.10985949635506,0.997939489574896,0.997939489574896,0.002060510425104023,0.11881933391719235,0.00206051042510502,2.6209447904463947,0.4218750000000004,0.0,0.0,0.0
n1024_m432_s0.828367_seed0.h5,432,0.8283673469387755,0,1024,432,1.0,431.0383568406105,0.9977739741680799,0.9977739741680799,0.0022260258319201087,0.12573083233646243,0.0022260258319210646,2.667543705154304,0.42187500000000044,0.0,0.0,0.0
n1024_m432_s0.828367_seed1.h5,432,0.8283673469387755,1,1024,432,1.0,431.0170138478279,0.9977245690921942,0.9977245690921942,0.0022754309078057977,0.12714502366647878,0.002275430907806701,2.6693969790626895,0.4218750000000004,0.0,0.0,0.0
n1024_m432_s0.848571_seed0.h5,432,0.8485714285714285,0,1024,432,1.0,430.97161516547203,0.9976194795497038,0.9976194795497038,0.002380520450296242,0.13242135901349986,0.0023805204502970762,2.7167477392196697,0.42187500000000033,0.0,0.0,0.0
n1024_m432_s0.848571_seed1.h5,432,0.8485714285714285,1,1024,432,1.0,430.9841192662716,0.9976484242274806,0.9976484242274806,0.002351575772519432,0.13162095923689626,0.0023515757725203496,2.7159062055945973,0.4218750000000004,0.0,0.0,0.0
n1024_m432_s0.868776_seed0.h5,432,0.8687755102040816,0,1024,432,1.0,430.8941128849983,0.9974400761226813,0.9974400761226813,0.002559923877318737,0.13953929260156336,0.0025599238773198465,2.7613337994630065,0.4218750000000005,0.0,0.0,0.0
n1024_m432_s0.868776_seed1.h5,432,0.8687755102040816,1,1024,432,1.0,430.87176817655563,0.9973883522605455,0.9973883522605455,0.002611647739454548,0.140879829162722,0.0026116477394555774,2.7582802834768034,0.42187500000000044,0.0,0.0,0.0
n1024_m432_s0.888980_seed0.h5,432,0.8889795918367347,0,1024,432,1.0,430.78584641218185,0.997189459287458,0.997189459287458,0.0028105407125420534,0.14812325370081716,0.0028105407125428895,2.7956653663209776,0.4218750000000004,0.0,0.0,0.0
n1024_m432_s0.888980_seed1.h5,432,0.8889795918367347,1,1024,432,1.0,430.7912440896034,0.997201953911119,0.997201953911119,0.002798046088881012,0.14788348965370476,0.0027980460888820252,2.8005607044588285,0.42187500000000044,0.0,0.0,0.0
n1024_m432_s0.909184_seed0.h5,432,0.9091836734693878,0,1024,432,1.0,430.6264373064041,0.9968204567277873,0.9968204567277873,0.0031795432722127037,0.15907140616083476,0.0031795432722138725,2.8251894568681712,0.4218750000000005,0.0,0.0,0.0
n1024_m432_s0.909184_seed1.h5,432,0.9091836734693878,1,1024,432,1.0,430.61745396256447,0.9967996619503807,0.9967996619503807,0.003200338049619278,0.15948183493691623,0.0032003380496202732,2.8238017010388146,0.4218750000000004,0.0,0.0,0.0
n1024_m432_s0.929388_seed0.h5,432,0.9293877551020407,0,1024,432,1.0,430.45899254083633,0.9964328531037878,0.9964328531037878,0.003567146896212181,0.16938582908371455,0.0035671468962132783,2.8437840861819605,0.42187500000000044,0.0,0.0,0.0
n1024_m432_s0.929388_seed1.h5,432,0.9293877551020407,1,1024,432,1.0,430.47279012203217,0.9964647919491485,0.9964647919491485,0.0035352080508515016,0.16862820186556346,0.0035352080508524713,2.843884663829952,0.42187500000000044,0.0,0.0,0.0
n1024_m432_s0.949592_seed0.h5,432,0.9495918367346938,0,1024,432,1.0,430.1446433663368,0.9957051929776315,0.9957051929776315,0.0042948070223685075,0.1855748497495277,0.0042948070223694495,2.8414827736966113,0.42187500000000044,0.0,0.0,0.0
n1024_m432_s0.949592_seed1.h5,432,0.9495918367346938,1,1024,432,1.0,430.14450615644455,0.9957048753621401,0.9957048753621401,0.0042951246378598595,0.1855626649756921,0.004295124637860796,2.8407301995704186,0.42187500000000044,0.0,0.0,0.0
n1024_m432_s0.969796_seed0.h5,432,0.9697959183673469,0,1024,432,1.0,429.6046962440014,0.9944553153796328,0.9944553153796328,0.0055446846203671685,0.20834137382150994,0.00554468462036812,2.808794833049938,0.42187500000000044,0.0,0.0,0.0
n1024_m432_s0.969796_seed1.h5,432,0.9697959183673469,1,1024,432,1.0,429.6153281927109,0.9944799263720159,0.9944799263720159,0.005520073627984123,0.20772689320143592,0.005520073627985115,2.8064393877885077,0.42187500000000044,0.0,0.0,0.0
n1024_m432_s0.990000_seed0.h5,432,0.99,0,1024,432,1.0,428.3945272862911,0.9916539983478961,0.9916539983478961,0.008346001652103863,0.24631781496771174,0.008346001652104924,2.709492270996798,0.42187500000000044,0.012757903887654574,0.0,0.0
n1024_m432_s0.990000_seed1.h5,432,0.99,1,1024,432,1.0,428.4102022945881,0.9916902830893243,0.9916902830893243,0.008309716910675724,0.24573733188203936,0.00830971691067676,2.7112983268031527,0.42187500000000044,0.016645233986088973,0.0,0.0
n1024_m448_s0.000000_seed0.h5,448,0.0,0,1024,448,1.0,447.9616761302241,0.9999144556478216,0.9999144556478216,8.554435217844603e-05,0.008923858662421624,8.554435217970919e-05,1.010437140693107,0.43750000000000056,0.0,0.0,0.0
n1024_m448_s0.000000_seed1.h5,448,0.0,1,1024,448,1.0,447.96040841532886,0.9999116259270734,0.9999116259270734,8.837407292661137e-05,0.00904724859832445,8.837407292792144e-05,1.0100910472142817,0.43750000000000056,0.0,0.0,0.0
n1024_m448_s0.020204_seed0.h5,448,0.02020408163265306,0,1024,448,1.0,447.9611530642942,0.9999132880899424,0.9999132880899424,8.671191005760193e-05,0.00909540649834292,8.671191005893804e-05,1.0135754945929325,0.43750000000000056,0.0,0.0,0.0
n1024_m448_s0.020204_seed1.h5,448,0.02020408163265306,1,1024,448,1.0,447.9639058970424,0.9999194328058982,0.9999194328058982,8.056719410176605e-05,0.008768267854730031,8.056719410301547e-05,1.013367195409743,0.43750000000000056,0.0,0.0,0.0
n1024_m448_s0.040408_seed0.h5,448,0.04040816326530612,0,1024,448,1.0,447.95966730838336,0.9999099716704986,0.9999099716704986,9.00283295014459e-05,0.009347696897335469,9.002832950266601e-05,1.0174639926578082,0.43750000000000056,0.0,0.0,0.0
n1024_m448_s0.040408_seed1.h5,448,0.04040816326530612,1,1024,448,1.0,447.9603816232848,0.9999115661234035,0.9999115661234035,8.843387659651647e-05,0.009271666318011742,8.843387659780221e-05,1.017330649617337,0.43750000000000056,0.0,0.0,0.0
n1024_m448_s0.060612_seed0.h5,448,0.06061224489795918,0,1024,448,1.0,447.9570913248972,0.9999042217073598,0.9999042217073598,9.577829264018067e-05,0.009751166116701366,9.577829264159703e-05,1.0221837636120732,0.4375000000000006,0.0,0.0,0.0
n1024_m448_s0.060612_seed1.h5,448,0.06061224489795918,1,1024,448,1.0,447.9577917493734,0.9999057851548514,0.9999057851548514,9.421484514859912e-05,0.009666296052513292,9.421484514978047e-05,1.0219479686919795,0.43750000000000056,0.0,0.0,0.0
n1024_m448_s0.080816_seed0.h5,448,0.08081632653061224,0,1024,448,1.0,447.94881454927963,0.9998857467617849,0.9998857467617849,0.0001142532382151229,0.010723919054131245,0.00011425323821628485,1.0275318574235823,0.4375000000000005,0.0,0.0,0.0
n1024_m448_s0.080816_seed1.h5,448,0.08081632653061224,1,1024,448,1.0,447.95429548803077,0.9998979810000687,0.9998979810000687,0.00010201899993134145,0.010174259186129785,0.0001020189999323736,1.0271327961577816,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.101020_seed0.h5,448,0.1010204081632653,0,1024,448,1.0,447.94531940503657,0.9998779451005281,0.9998779451005281,0.00012205489947192394,0.01119681056478208,0.00012205489947295439,1.0330767406680417,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.101020_seed1.h5,448,0.1010204081632653,1,1024,448,1.0,447.9468720652658,0.9998814108599683,0.9998814108599683,0.00011858914003171073,0.011042400454846665,0.0001185891400328016,1.033002540358799,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.121224_seed0.h5,448,0.12122448979591836,0,1024,448,1.0,447.9397997764099,0.999865624500915,0.999865624500915,0.00013437549908501545,0.011843444362819738,0.00013437549908607377,1.0391121538590085,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.121224_seed1.h5,448,0.12122448979591836,1,1024,448,1.0,447.9393958796718,0.999864722945696,0.999864722945696,0.00013527705430405046,0.011879703809474326,0.00013527705430514046,1.0392591564483915,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.141429_seed0.h5,448,0.14142857142857143,0,1024,448,1.0,447.931268332286,0.9998465810988526,0.9998465810988526,0.0001534189011473952,0.012716773776125923,0.00015341890114849572,1.0452824395345401,0.4375000000000005,0.0,0.0,0.0
n1024_m448_s0.141429_seed1.h5,448,0.14142857142857143,1,1024,448,1.0,447.93079971908446,0.999845535087242,0.999845535087242,0.0001544649127579456,0.012739478023053129,0.0001544649127589288,1.044892446635244,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.161633_seed0.h5,448,0.16163265306122448,0,1024,448,1.0,447.9201820427843,0.9998218349169292,0.9998218349169292,0.00017816508307078038,0.013759217402250256,0.00017816508307182897,1.0516778095673487,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.161633_seed1.h5,448,0.16163265306122448,1,1024,448,1.0,447.9249259383432,0.9998324239695161,0.9998324239695161,0.0001675760304838958,0.013385836403735947,0.00016757603048502532,1.0513541260172918,0.4375000000000005,0.0,0.0,0.0
n1024_m448_s0.181837_seed0.h5,448,0.18183673469387754,0,1024,448,1.0,447.91198114208237,0.9998035293350053,0.9998035293350053,0.0001964706649947301,0.01453706964459377,0.00019647066499556948,1.0581133972597212,0.43750000000000033,0.0,0.0,0.0
n1024_m448_s0.181837_seed1.h5,448,0.18183673469387754,1,1024,448,1.0,447.91612868148513,0.9998127872354579,0.9998127872354579,0.00018721276454214397,0.014245477919456294,0.00018721276454313862,1.0579546609053345,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.202041_seed0.h5,448,0.2020408163265306,0,1024,448,1.0,447.9068610792383,0.9997921006232998,0.9997921006232998,0.00020789937670018244,0.015129051982578454,0.00020789937670114892,1.0650913016782013,0.4375000000000004,0.0,0.0,0.0
n1024_m448_s0.202041_seed1.h5,448,0.2020408163265306,1,1024,448,1.0,447.9078398331767,0.9997942853419123,0.9997942853419123,0.00020571465808771894,0.015052387811339845,0.00020571465808867217,1.0649986615897173,0.4375000000000004,0.0,0.0,0.0
n1024_m448_s0.222245_seed0.h5,448,0.22224489795918367,0,1024,448,1.0,447.9003694922867,0.9997776104738543,0.9997776104738543,0.0002223895261457276,0.01579080922157038,0.0002223895261468658,1.072801823466141,0.43750000000000056,0.0,0.0,0.0
n1024_m448_s0.222245_seed1.h5,448,0.22224489795918367,1,1024,448,1.0,447.9004085940978,0.9997776977546826,0.9997776977546826,0.00022230224531738507,0.015787885968609673,0.00022230224531839905,1.0728050407748664,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.242449_seed0.h5,448,0.24244897959183673,0,1024,448,1.0,447.8868384218222,0.9997474071915674,0.9997474071915674,0.0002525928084325946,0.016929070096036163,0.0002525928084337088,1.0805800192931223,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.242449_seed1.h5,448,0.24244897959183673,1,1024,448,1.0,447.8882166747353,0.9997504836489627,0.9997504836489627,0.0002495163510373155,0.016854254119765894,0.000249516351038296,1.0808067441063631,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.262653_seed0.h5,448,0.2626530612244898,0,1024,448,1.0,447.87357481337676,0.999717800922716,0.999717800922716,0.0002821990772839955,0.018048290891415988,0.0002821990772848626,1.0899618545471592,0.43750000000000033,0.0,0.0,0.0
n1024_m448_s0.262653_seed1.h5,448,0.2626530612244898,1,1024,448,1.0,447.87428408299456,0.9997193841138271,0.9997193841138271,0.0002806158861728969,0.01799624376012741,0.00028061588617388206,1.0893662740547763,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.282857_seed0.h5,448,0.28285714285714286,0,1024,448,1.0,447.86279798728356,0.9996937455073294,0.9996937455073294,0.0003062544926706323,0.01898785218756502,0.00030625449267162165,1.098913229852189,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.282857_seed1.h5,448,0.28285714285714286,1,1024,448,1.0,447.86062592042435,0.9996888971438044,0.9996888971438044,0.00031110285619562195,0.01912749424175845,0.0003111028561966293,1.0992419031692298,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.303061_seed0.h5,448,0.3030612244897959,0,1024,448,1.0,447.84624047821853,0.9996567867817377,0.9996567867817377,0.0003432132182622505,0.02028948365028761,0.0003432132182631288,1.1095711579675798,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.303061_seed1.h5,448,0.3030612244897959,1,1024,448,1.0,447.84452183423855,0.9996529505228539,0.9996529505228539,0.0003470494771461441,0.020388584486933398,0.0003470494771468348,1.1098738806105577,0.43750000000000033,0.0,0.0,0.0
n1024_m448_s0.323265_seed0.h5,448,0.32326530612244897,0,1024,448,1.0,447.82538761445903,0.9996102402108461,0.9996102402108461,0.0003897597891538984,0.02184366775011999,0.0003897597891548545,1.1220194830100019,0.4375000000000004,0.0,0.0,0.0
n1024_m448_s0.323265_seed1.h5,448,0.32326530612244897,1,1024,448,1.0,447.82523494650377,0.9996098994341602,0.9996098994341602,0.00039010056583976827,0.021852067518419976,0.0003901005658407083,1.122003386152792,0.43750000000000033,0.0,0.0,0.0
n1024_m448_s0.343469_seed0.h5,448,0.34346938775510205,0,1024,448,1.0,447.8047457305656,0.9995641645771555,0.9995641645771555,0.0004358354228445327,0.023392641310460306,0.00043583542284553417,1.1358246506954346,0.43750000000000044,0.0,0.0,0.0
n1024_m448_s0.343469_seed1.h5,448,0.34346938775510205,1,1024,448,1.0,447.80240654500085,0.9995589431808055,0.9995589431808055,0.00044105681919448525,0.023504938879641453,0.0004410568191953398,1.135985857633771,0.43750000000000033,0.0,0.0,0.0
n1024_m448_s0.363673_seed0.h5,448,0.3636734693877551,0,1024,448,1.0,447.7804932621657,0.9995100296030485,0.9995100296030485,0.0004899703969515334,0.025106527455683376,0.0004899703969523506,1.1506106757904642,0.43750000000000033,0.0,0.0,0.0
n1024_m448_s0.363673_seed1.h5,448,0.3636734693877551,1,1024,448,1.0,447.7765027456917,0.9995011222002047,0.9995011222002047,0.0004988777997952942,0.025307946391181918,0.0004988777997960988,1.1509220763674892,0.43750000000000033,0.0,0.0,0.0
n1024_m448_s0.383878_seed0.h5,448,0.38387755102040816,0,1024,448,1.0,447.7539442607085,0.9994507684390815,0.9994507684390815,0.0005492315609184617,0.0269856352706604,0.0005492315609192685,1.1674766156919127,0.43750000000000033,0.0,0.0,0.0
n1024_m448_s0.383878_seed1.h5,448,0.38387755102040816,1,1024,448,1.0,447.74612811394036,0.9994333216829026,0.9994333216829026,0.0005666783170974465,0.027354243007004984,0.0005666783170982525,1.1680549026522296,0.43750000000000033,0.0,0.0,0.0
