file,m,seed,n,exp_type,mean_sparsity,min_sparsity,max_sparsity,rank,rank_ratio,sumD,rho_m,rho_r,slack_run,mean_resid,mean_sigma,mean_kappa,mean_leverage,tail_mass_001,tail_mass_005,tail_mass_010
n1024_m256_binned_seed158.h5,256,158,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63071054394823,0.9985574630622978,0.9985574630622978,0.0014425369377022434,0.04736615167341355,0.0014425369377027947,1.5576598511183066,0.25000000000000017,0.013767129112057894,0.005628450092257686,0.0
n1024_m256_binned_seed159.h5,256,159,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.625236523716,0.9985360801707657,0.9985360801707657,0.001463919829234328,0.047847388515551856,0.0014639198292349016,1.5594727457965762,0.2500000000000001,0.013795677466893665,0.005824173008847642,0.0
n1024_m256_binned_seed16.h5,256,16,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62560011931055,0.9985375004660568,0.9985375004660568,0.0014624995339431734,0.04745209328008827,0.001462499533943575,1.5484204282005043,0.2500000000000001,0.014535306678142687,0.00547590343090137,0.0
n1024_m256_binned_seed160.h5,256,160,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62786511280865,0.9985463480969088,0.9985463480969088,0.0014536519030912132,0.04721062039440696,0.0014536519030915152,1.5523296609689343,0.25000000000000006,0.014330648157519051,0.005617809623487144,0.0
n1024_m256_binned_seed161.h5,256,161,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63807007741707,0.9985862112399104,0.9985862112399104,0.0014137887600895738,0.04702830876269352,0.0014137887600901198,1.5639946964680316,0.25000000000000017,0.013206101660771165,0.005796694850490896,0.0
n1024_m256_binned_seed162.h5,256,162,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62470516492613,0.9985340045504927,0.9985340045504927,0.001465995449507318,0.047610142074164745,0.0014659954495079323,1.5628061806844873,0.25000000000000017,0.013908146232590027,0.006186617426381746,0.0
n1024_m256_binned_seed163.h5,256,163,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62916186722578,0.9985514135438507,0.9985514135438507,0.0014485864561493145,0.04747719168032327,0.001448586456149925,1.561708211521412,0.25000000000000017,0.014114876020845915,0.0058400536712125166,0.0
n1024_m256_binned_seed164.h5,256,164,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6355809251836,0.9985764879889985,0.9985764879889985,0.0014235120110015487,0.04699011057234271,0.0014235120110021719,1.5536784232550298,0.25000000000000017,0.013880370597954245,0.005584130223951986,0.0
n1024_m256_binned_seed165.h5,256,165,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6272319132404,0.9985438746610953,0.9985438746610953,0.0014561253389047124,0.04727310830986805,0.0014561253389051697,1.5545176831579155,0.2500000000000001,0.014019782802211814,0.005749223398610774,0.0
n1024_m256_binned_seed166.h5,256,166,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6368751826085,0.9985815436820644,0.9985815436820644,0.0014184563179355791,0.046944107204547926,0.001418456317936085,1.5585980287181387,0.2500000000000001,0.01382336928120954,0.005674340045620162,0.0
