m_hidden,sparsity,seed,checkpoint_step,n_clusters,mean_participation_ratio,mean_max_projection
160,0.9495918367346938,0,25000,18,54.48779657680285,0.05368727708450686
160,0.9495918367346938,1,25000,21,54.52039497790859,0.054048089274224845
160,0.9697959183673469,0,25000,18,54.39285627033682,0.05409837386588713
160,0.9697959183673469,1,25000,13,54.625666837244076,0.053438180091666926
160,0.99,0,25000,19,54.365184046238014,0.05459028859206056
160,0.99,1,25000,21,54.26291243972915,0.05391296105236812
16,0.0,0,25000,16,5.228866391845818,0.4300554711683043
16,0.0,1,25000,16,4.99814111228641,0.4699837959792465
16,0.02020408163265306,0,25000,16,5.144064285536326,0.45853380565274166
16,0.02020408163265306,1,25000,16,5.02520882707421,0.4782596090725049
16,0.04040816326530612,0,25000,16,5.175152418514353,0.46598090208766196
16,0.04040816326530612,1,25000,16,5.088883136839046,0.47775525756803494
16,0.06061224489795918,0,25000,16,5.185818624043263,0.4679105013006431
16,0.06061224489795918,1,25000,16,5.111506217618686,0.47983966645954707
16,0.08081632653061224,0,25000,16,5.246959832750908,0.4677956277486611
16,0.08081632653061224,1,25000,16,5.079263936278315,0.48381351675863804
16,0.1010204081632653,0,25000,16,5.205762041508957,0.46950543627654984
16,0.1010204081632653,1,25000,16,5.1194937436401915,0.4797826287154353
16,0.12122448979591836,0,25000,16,5.304372518213398,0.461725115651467
16,0.12122448979591836,1,25000,16,5.1060896677739045,0.47988298374149735
16,0.14142857142857143,0,25000,16,5.2384640568287,0.4669559806454038
16,0.14142857142857143,1,25000,16,5.132828438834853,0.47810198897449313
16,0.16163265306122448,0,25000,16,5.207784337131258,0.4708278445420103
16,0.16163265306122448,1,25000,16,5.085482257015627,0.47947402388841187
16,0.18183673469387754,0,25000,16,5.182886308695867,0.46987994400299815
16,0.18183673469387754,1,25000,16,5.170099314770126,0.4715600857392849
16,0.2020408163265306,0,25000,16,5.294476475314199,0.4578588956423927
16,0.2020408163265306,1,25000,16,5.267365023534785,0.4666016912990352
16,0.22224489795918367,0,25000,16,5.2915097441927905,0.4616819320419938
16,0.22224489795918367,1,25000,16,5.209605958488804,0.4678299247973612
16,0.24244897959183673,0,25000,16,5.350150241941371,0.45351289328541794
16,0.24244897959183673,1,25000,16,5.215952886763098,0.4687142680688766
16,0.2626530612244898,0,25000,16,5.239217657395748,0.46459998251221657
16,0.2626530612244898,1,25000,16,5.192832388139618,0.4668790734723993
16,0.28285714285714286,0,25000,16,5.34987769533018,0.45374142580976906
16,0.28285714285714286,1,25000,16,5.144340824497769,0.46625861116509837
16,0.3030612244897959,0,25000,16,5.250638701508503,0.4590985153572044
16,0.3030612244897959,1,25000,16,5.260882782032457,0.46137820676945807
16,0.32326530612244897,0,25000,16,5.227071594452752,0.4596094451109386
16,0.32326530612244897,1,25000,16,5.260924649885082,0.45983569019181236
16,0.34346938775510205,0,25000,16,5.392931817341867,0.4489842146031612
16,0.34346938775510205,1,25000,16,5.325377950234994,0.4536188913956653
16,0.3636734693877551,0,25000,16,5.40677046272029,0.4483684556560033
16,0.3636734693877551,1,25000,16,5.237592267649557,0.45936425163857697
16,0.38387755102040816,0,25000,16,5.329977930057902,0.45045712673560423
16,0.38387755102040816,1,25000,16,5.353180278923601,0.4504552035982149
16,0.4040816326530612,0,25000,16,5.381985335450525,0.44820189211292183
16,0.4040816326530612,1,25000,16,5.271588515099628,0.45392866485044797
16,0.42428571428571427,0,25000,16,5.42341501899975,0.44573022214804187
16,0.42428571428571427,1,25000,16,5.267341683833843,0.4546798555632532
16,0.44448979591836735,0,25000,16,5.359988972063198,0.44729626444946036
16,0.44448979591836735,1,25000,16,5.307281436682152,0.44822820113048
16,0.4646938775510204,0,25000,16,5.414171426213423,0.44470891750607816
16,0.4646938775510204,1,25000,16,5.373450061819799,0.44412679209329087
16,0.48489795918367345,0,25000,16,5.375793267180821,0.444116661743023
16,0.48489795918367345,1,25000,16,5.522852900145787,0.43495284019113084
16,0.5051020408163265,0,25000,15,5.397812529380365,0.43738506840172686
16,0.5051020408163265,1,25000,16,5.299100980799982,0.44542047113779504
16,0.5253061224489796,0,25000,14,5.3206350407725465,0.4379243169852636
16,0.5253061224489796,1,25000,16,5.435713504248749,0.43786284712806256
16,0.5455102040816326,0,25000,14,5.384046283501895,0.4298983329892648
16,0.5455102040816326,1,25000,15,5.3753442845249735,0.4343842026989864
16,0.5657142857142857,0,25000,12,4.504502163052477,0.4367434431627027
16,0.5657142857142857,1,25000,12,4.722599950835864,0.4275157542550062
16,0.5859183673469388,0,25000,13,4.928536854511451,0.421902570183156
16,0.5859183673469388,1,25000,12,4.4657830324676375,0.4287881727400635
16,0.6061224489795918,0,25000,10,4.085879115434587,0.43896299192912824
16,0.6061224489795918,1,25000,11,4.277113639606116,0.43255262939965267
16,0.6263265306122449,0,25000,9,3.832801923626895,0.4470044084278436
16,0.6263265306122449,1,25000,9,3.8668324915187786,0.44430722216632534
16,0.6465306122448979,0,25000,8,3.685897955113525,0.44923762152444074
16,0.6465306122448979,1,25000,9,3.8777460172399865,0.43773593089867147
16,0.666734693877551,0,25000,5,3.1012315205927163,0.498289082307516
16,0.666734693877551,1,25000,6,3.315862765671844,0.4757993223102762
16,0.6869387755102041,0,25000,3,2.861168512388664,0.5507862715498533
16,0.6869387755102041,1,25000,6,3.1267699254090764,0.500636215600793
16,0.7071428571428571,0,25000,3,2.9245468513108395,0.5548593904395378
16,0.7071428571428571,1,25000,6,3.1678802686880045,0.5102477593945365
16,0.7273469387755102,0,25000,5,3.06693112025815,0.5471966500690029
16,0.7273469387755102,1,25000,14,3.216154069211622,0.5486411482805975
16,0.7475510204081632,0,25000,15,3.286952402893438,0.5663349084953078
16,0.7475510204081632,1,25000,16,4.077300044355469,0.52044215701
16,0.7677551020408163,0,25000,16,3.9826035015995243,0.5363824464635581
16,0.7677551020408163,1,25000,16,4.18312697248356,0.505650572281942
16,0.7879591836734694,0,25000,16,3.8286180568787236,0.5404186927952364
16,0.7879591836734694,1,25000,16,6.295070699982897,0.2931254731026304
16,0.8081632653061224,0,25000,16,6.130064140000633,0.30351618651069134
16,0.8081632653061224,1,25000,16,6.207642752267592,0.297811270172445
16,0.8283673469387755,0,25000,16,6.34289842768249,0.29049534591033543
16,0.8283673469387755,1,25000,16,6.228436490458879,0.2995203736859682
16,0.8485714285714285,0,25000,16,6.3213979426243885,0.29025292802642955
16,0.8485714285714285,1,25000,16,6.285927913991676,0.2932235872063469
16,0.8687755102040816,0,25000,16,6.315542195768196,0.2912933336577909
16,0.8687755102040816,1,25000,16,6.383496526739551,0.2876391558079603
16,0.8889795918367347,0,25000,16,6.273187432214767,0.293261287585617
16,0.8889795918367347,1,25000,16,6.389912905139015,0.28693681531072274
16,0.9091836734693878,0,25000,16,6.37908012993309,0.2872300841822544
16,0.9091836734693878,1,25000,16,6.399028543794158,0.2856069756656714
16,0.9293877551020407,0,25000,16,6.418370011002663,0.2874304609199515
16,0.9293877551020407,1,25000,16,6.437465131769163,0.283543836262853
16,0.9495918367346938,0,25000,16,6.417221262187641,0.285706473448889
16,0.9495918367346938,1,25000,16,6.467158664219193,0.2843957600026962
16,0.9697959183673469,0,25000,16,6.405264926095989,0.2856566524914077
16,0.9697959183673469,1,25000,16,6.467260829268815,0.2793771148222215
16,0.99,0,25000,16,6.482810501832577,0.2850552647405863
16,0.99,1,25000,16,6.379110891092863,0.2883082660686085
176,0.0,0,25000,4,53.05385375664585,0.14989646114977262
176,0.0,1,25000,4,52.38427481964018,0.0995060669906533
176,0.02020408163265306,0,25000,9,52.81463473241751,0.1520742894974934
176,0.02020408163265306,1,25000,6,52.467288949680054,0.09732181891142663
176,0.04040816326530612,0,25000,10,53.65657399410565,0.147756763794843
176,0.04040816326530612,1,25000,7,52.19370846181427,0.15147191314437455
176,0.06061224489795918,0,25000,7,53.102682854517695,0.14517914635456863
176,0.06061224489795918,1,25000,6,52.02813480009789,0.15408459918938375
176,0.08081632653061224,0,25000,7,51.47018851250638,0.14638977605678782
176,0.08081632653061224,1,25000,13,49.61499237252255,0.15686661321982504
176,0.1010204081632653,0,25000,24,47.5137398813619,0.14314553573608207
176,0.1010204081632653,1,25000,23,47.15047902948342,0.15458579754595175
176,0.12122448979591836,0,25000,36,45.9884090535532,0.13648647691783528
176,0.12122448979591836,1,25000,37,44.21786555619883,0.15043191038690487
176,0.14142857142857143,0,25000,50,43.96656080722654,0.13512820600884143
176,0.14142857142857143,1,25000,51,43.0090418371829,0.14418685534750275
176,0.16163265306122448,0,25000,45,44.00477485815696,0.12818979550734882
176,0.16163265306122448,1,25000,44,43.14790975284818,0.13881358960594276
176,0.18183673469387754,0,25000,32,44.494335657957805,0.12308945956786954
176,0.18183673469387754,1,25000,29,43.84569157650475,0.13413278291560093
176,0.2020408163265306,0,25000,26,45.594094872713086,0.11834160950397504
176,0.2020408163265306,1,25000,25,45.90228665693327,0.1249097921700423
176,0.22224489795918367,0,25000,36,49.4353421628269,0.10609364860865808
176,0.22224489795918367,1,25000,29,48.262127845641814,0.1161786109120247
176,0.24244897959183673,0,25000,30,50.25000829546605,0.1020551282895292
176,0.24244897959183673,1,25000,36,49.02248938926468,0.11088401625157097
176,0.2626530612244898,0,25000,30,51.579106972775364,0.09385161012426857
176,0.2626530612244898,1,25000,30,50.355870245113856,0.10313645588873901
176,0.28285714285714286,0,25000,34,51.75638763995996,0.08913895375442944
176,0.28285714285714286,1,25000,35,51.53426718359862,0.09703455069194737
176,0.3030612244897959,0,25000,35,53.22813019432362,0.08241722587847577
176,0.3030612244897959,1,25000,28,51.71244482592842,0.0926204212140121
176,0.32326530612244897,0,25000,33,51.48857389806729,0.08245307705196728
176,0.32326530612244897,1,25000,32,50.7668560997827,0.08842498630194956
176,0.34346938775510205,0,25000,24,51.081472325034795,0.07971086518190043
176,0.34346938775510205,1,25000,24,50.953211174017895,0.08231249846759742
176,0.3636734693877551,0,25000,19,51.39844951876617,0.07408272961092752
176,0.3636734693877551,1,25000,18,50.3514629018007,0.07901082082758734
176,0.38387755102040816,0,25000,9,41.15764660755585,0.09177515423173088
176,0.38387755102040816,1,25000,9,40.948784690452975,0.09297819601270474
176,0.4040816326530612,0,25000,13,19.338952785567013,0.16788414796593426
176,0.4040816326530612,1,25000,13,19.069108118829035,0.1717137527055449
176,0.42428571428571427,0,25000,14,20.446513272352256,0.17351071326138462
176,0.42428571428571427,1,25000,14,18.983584236475206,0.18150375870574176
176,0.44448979591836735,0,25000,12,22.14906152087606,0.2008287566243911
176,0.44448979591836735,1,25000,13,21.91495793530244,0.19363317670698033
176,0.4646938775510204,0,25000,7,24.50286784817261,0.2156352748155235
176,0.4646938775510204,1,25000,8,23.699128438701816,0.21207372441965883
176,0.48489795918367345,0,25000,2,26.929850789977813,0.21854182803307537
176,0.48489795918367345,1,25000,2,27.168504062703562,0.21721001959340053
176,0.5051020408163265,0,25000,2,26.549568636455376,0.22502542318881402
176,0.5051020408163265,1,25000,1,28.178179983336868,0.20833982170557494
176,0.5253061224489796,0,25000,1,27.861875348046567,0.21135393900745614
176,0.5253061224489796,1,25000,1,28.083003848711243,0.21223764678494186
176,0.5455102040816326,0,25000,1,28.178424123787927,0.21442608556807652
176,0.5455102040816326,1,25000,1,27.97716831141672,0.21441708396640663
176,0.5657142857142857,0,25000,1,28.01665139454757,0.21594147061414828
176,0.5657142857142857,1,25000,2,28.288726219027716,0.21578799765819
176,0.5859183673469388,0,25000,1,28.19228608888963,0.21567519226640175
176,0.5859183673469388,1,25000,1,28.165960459290318,0.21635064805095464
176,0.6061224489795918,0,25000,2,29.02523655952934,0.21287095253233335
176,0.6061224489795918,1,25000,1,30.09325225379061,0.20858492564702819
176,0.6263265306122449,0,25000,1,29.344546179629717,0.21054848106319546
176,0.6263265306122449,1,25000,1,29.72156534911217,0.2110219187265049
176,0.6465306122448979,0,25000,1,30.430984669113094,0.20689604438378156
176,0.6465306122448979,1,25000,1,32.30979075321291,0.20034913794846165
176,0.666734693877551,0,25000,1,31.18915010322722,0.2028878706285167
176,0.666734693877551,1,25000,2,33.27511534186725,0.19604916754194052
176,0.6869387755102041,0,25000,2,31.858578805026113,0.19745886971557897
176,0.6869387755102041,1,25000,1,35.560109709185966,0.18903647993131095
176,0.7071428571428571,0,25000,1,34.26951292419764,0.18946382398345588
176,0.7071428571428571,1,25000,1,34.2286488526338,0.1899951724065216
176,0.7273469387755102,0,25000,1,36.54552701722606,0.1795880422854054
176,0.7273469387755102,1,25000,1,36.459621765433404,0.18413680311693761
176,0.7475510204081632,0,25000,14,50.69541695643193,0.0670460484554159
176,0.7475510204081632,1,25000,10,50.23895402526528,0.06926528669128743
176,0.7677551020408163,0,25000,18,58.537803862309914,0.05557149652762232
176,0.7677551020408163,1,25000,16,55.27049271780096,0.05983460785525452
176,0.7879591836734694,0,25000,18,56.31798872957131,0.06014718294164369
176,0.7879591836734694,1,25000,17,54.96193040139738,0.06125748739730075
176,0.8081632653061224,0,25000,13,58.330823370926055,0.05435006210103603
176,0.8081632653061224,1,25000,18,58.448252047009525,0.05355934091930868
176,0.8283673469387755,0,25000,18,59.16168398245894,0.05139784671016895
176,0.8283673469387755,1,25000,18,59.09324323753801,0.051505729383926446
176,0.8485714285714285,0,25000,17,58.63248180312232,0.052254411250759934
176,0.8485714285714285,1,25000,19,58.686236528568806,0.05185222257414943
176,0.8687755102040816,0,25000,17,58.86034350251812,0.05222511462678548
176,0.8687755102040816,1,25000,23,58.15565918559162,0.052805948855637025
176,0.8889795918367347,0,25000,18,58.28052581557977,0.05234351029776693
176,0.8889795918367347,1,25000,17,58.20986357012864,0.05253816922815463
176,0.9091836734693878,0,25000,12,59.80395797173103,0.05025735775651417
176,0.9091836734693878,1,25000,12,58.92254251487422,0.051060375825871473
176,0.9293877551020407,0,25000,17,59.37117887006643,0.05106287879351935
176,0.9293877551020407,1,25000,14,59.48927607357407,0.05048936735894216
176,0.9495918367346938,0,25000,11,59.90063496348966,0.0499854776187011
176,0.9495918367346938,1,25000,9,60.20392897055752,0.04943254377422017
176,0.9697959183673469,0,25000,12,60.04056316049839,0.04960754941532332
176,0.9697959183673469,1,25000,13,59.499868779131816,0.050627282152341274
176,0.99,0,25000,17,59.41821977287056,0.05067673895352247
176,0.99,1,25000,13,59.539968108093284,0.050685800535629724
192,0.0,0,25000,2,58.29621270913718,0.11655685660989479
192,0.0,1,25000,2,57.62897028900598,0.11940862173288062
192,0.02020408163265306,0,25000,5,58.597416314827946,0.1356220771189813
192,0.02020408163265306,1,25000,6,57.522284367185165,0.10116941517670935
192,0.04040816326530612,0,25000,4,57.76309721863508,0.13874938691097688
192,0.04040816326530612,1,25000,5,56.79910378932456,0.14226627690202256
192,0.06061224489795918,0,25000,10,56.358862002330426,0.13926149254075826
192,0.06061224489795918,1,25000,5,54.59486656841419,0.14973702067775446
192,0.08081632653061224,0,25000,12,53.34914860586526,0.13714066123919816
192,0.08081632653061224,1,25000,12,51.06952794993656,0.14848486220955054
192,0.1010204081632653,0,25000,31,49.32340644567159,0.13030743488630814
192,0.1010204081632653,1,25000,36,48.21036172202117,0.1409832192001616
192,0.12122448979591836,0,25000,49,47.78131294584563,0.12838868193042619
192,0.12122448979591836,1,25000,50,46.885769041221806,0.13742481191315004
192,0.14142857142857143,0,25000,47,47.434029769567616,0.12388232096281418
192,0.14142857142857143,1,25000,44,47.158024421122654,0.13033536162081646
192,0.16163265306122448,0,25000,31,48.27105058307512,0.11812904688645709
192,0.16163265306122448,1,25000,31,48.0373135056135,0.12596317812978128
192,0.18183673469387754,0,25000,28,51.108793698649734,0.10939437763652021
192,0.18183673469387754,1,25000,30,51.19456121631667,0.11588577072907433
192,0.2020408163265306,0,25000,30,53.18874593018182,0.10362712711855593
192,0.2020408163265306,1,25000,31,52.63622041571898,0.10851508257872763
192,0.22224489795918367,0,25000,31,53.82495621444745,0.1010657334119043
192,0.22224489795918367,1,25000,34,54.07351585938939,0.1022330079334306
192,0.24244897959183673,0,25000,32,55.18546854931138,0.09500586350648504
192,0.24244897959183673,1,25000,30,54.88847169874332,0.09830757052552358
192,0.2626530612244898,0,25000,30,55.503101125472966,0.0909353269017723
192,0.2626530612244898,1,25000,33,55.21435216579757,0.09263811297762498
192,0.28285714285714286,0,25000,29,56.24217599668366,0.08664996370048703
192,0.28285714285714286,1,25000,31,56.17570880341698,0.08779001403103519
192,0.3030612244897959,0,25000,34,57.31184922873527,0.08102429350407686
